ID	seqnames	start	strand	Condition_Count	Gene_Name	Gene_Biotype	annotation	RBP_Num	miRNA_Num	SplicingSite_Num	SNP_Num	Cell_Line	Cell_Line_Num	Technique	Technique_Num	Quantification
m6A_Rnor6_1163	chr10	65470902	-	1	Supt6h	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1164	chr10	65480901	-	1	Supt6h	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1165	chr10	65492141	-	1	Supt6h	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_1166	chr10	65667736	-	1	Slc13a2	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1167	chr10	65791993	-	1	Tnfaip1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1168	chr10	65820510	-	1	Tmem97	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1169	chr10	65835698	-	1	LOC100361067	processed_pseudogene	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_117	chr1	141825495	+	1	Zfp710	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1170	chr10	65835869	-	1	LOC100361067	processed_pseudogene	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1171	chr10	65841148	-	1	Nlk	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1172	chr10	66595725	-	1	Wsb1	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1173	chr10	66870386	-	1	Evi2a	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1174	chr10	66870733	-	1	Evi2a	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1175	chr10	67738842	-	1	RGD1310429	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_1176	chr10	67867534	-	1	Myo1d	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1177	chr10	70158366	-	1	Rffl	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1178	chr10	70785262	-	1	Ccl9	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1179	chr10	71363956	-	1	Dusp14	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_118	chr1	141871976	+	1	Fuom	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_1180	chr10	71744744	-	1	Aatf	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1181	chr10	72145694	-	1	Dhrs11	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1182	chr10	72159952	-	1	Ggnbp2	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1183	chr10	72160046	-	1	Ggnbp2	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1184	chr10	73903213	-	1	Vmp1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1185	chr10	73983705	-	1	Vmp1	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1186	chr10	74015609	-	1	Cltc	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1187	chr10	74025039	-	2	Cltc	protein_coding	Exon	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	1
m6A_Rnor6_1188	chr10	74027868	-	1	Cltc	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1189	chr10	74037470	-	1	Cltc	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_119	chr1	143159647	+	1	Pde8a	protein_coding	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_1190	chr10	74054643	-	2	Cltc	protein_coding	Exon	-1	-1	-1	0	Brain;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_1191	chr10	74244133	-	1	Ypel2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1192	chr10	74249404	-	2	Ypel2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_1193	chr10	75263108	-	1	Dynll2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1194	chr10	75263328	-	2	Dynll2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	1
m6A_Rnor6_1195	chr10	75263888	-	1	Dynll2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1196	chr10	76151983	-	2	Akap1	protein_coding	Exon	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_1197	chr10	76159722	-	1	Akap1	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1198	chr10	76253940	-	1	Scpep1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1199	chr10	76254003	-	1	Scpep1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_12	chr1	15080710	+	2	Ifngr1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_120	chr1	150961636	+	1	Nox4	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1200	chr10	77492582	-	2	Pctp	protein_coding	Exon	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_1201	chr10	78174366	-	1	Tom1l1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1202	chr10	78174406	-	1	Tom1l1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1203	chr10	78992902	-	1	LOC100363469	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1204	chr10	78992974	-	1	LOC100363469	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1205	chr10	78993006	-	1	LOC100363469	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1206	chr10	81650079	-	1	Nme2	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1207	chr10	81657320	-	1	Nme1	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1208	chr10	81658218	-	2	Nme1	protein_coding	Exon	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	1
m6A_Rnor6_1209	chr10	81996032	-	1	Luc7l3	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_121	chr1	151927915	+	1	Ctsc	protein_coding	Intron	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	0
m6A_Rnor6_1210	chr10	81996128	-	1	Luc7l3	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1211	chr10	82130145	-	1	Cacna1g	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1212	chr10	82137341	-	1	Cacna1g	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1213	chr10	82146471	-	1	Cacna1g	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1214	chr10	82838877	-	2	Pdk2	protein_coding	Intergenic	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	0
m6A_Rnor6_1215	chr10	83119586	-	2	Kat7	protein_coding	Exon	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	1
m6A_Rnor6_1216	chr10	83677996	-	1	Abi3	protein_coding	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_1217	chr10	84141843	-	1		miRNA	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_1218	chr10	84687572	-	1	Nfe2l1	protein_coding	Intron	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_1219	chr10	84687609	-	2	Nfe2l1	protein_coding	Intron	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	0
m6A_Rnor6_122	chr1	153592128	+	1	Fzd4	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1220	chr10	84689007	-	1	Nfe2l1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1221	chr10	84696762	-	3	Nfe2l1	protein_coding	Exon	-1	-1	-1	0	Brain;Kidney;Liver	3	m6A-REF-seq	1	1
m6A_Rnor6_1222	chr10	84781213	-	1	Cdk5rap3	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1223	chr10	85072421	-	1	Tbkbp1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1224	chr10	85140735	-	1	Npepps	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1225	chr10	85141312	-	1	Npepps	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1226	chr10	85954669	-	1	Cacnb1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1227	chr10	85955777	-	1	Cacnb1	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1228	chr10	86104953	-	1	Med1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1229	chr10	86131642	-	1	Med1	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_123	chr1	154418755	+	1	Picalm	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1230	chr10	86546336	-	1	Ormdl3	protein_coding	Intergenic	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	0
m6A_Rnor6_1231	chr10	86620725	-	1	Med24	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1232	chr10	88342710	-	1	Nt5c3b	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1233	chr10	88395055	-	1	Acly	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1234	chr10	88413075	-	1	Acly	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1235	chr10	88623015	-	2	Rab5c	protein_coding	Exon	-1	-1	-1	0	Brain;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_1236	chr10	88810315	-	1	Stat3	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1237	chr10	89210620	-	1	Becn1	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1238	chr10	89217065	-	2	Becn1	protein_coding	Exon	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_1239	chr10	89367142	-	1	Vat1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_124	chr1	154458281	+	1	Picalm	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1240	chr10	89368671	-	1	Vat1	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1241	chr10	89370892	-	1	Vat1	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1242	chr10	89906587	-	1	Dusp3	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1243	chr10	89907670	-	1	Dusp3	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1244	chr10	89998848	-	1	Mpp2	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_1245	chr10	90105982	-	1	Lsm12	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1246	chr10	90141828	-	1	Hdac5	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1247	chr10	90143471	-	1	Hdac5	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1248	chr10	90144589	-	1	Hdac5	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1249	chr10	90237136	-	1	Atxn7l3	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_125	chr1	157269744	+	1	Dlg2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1250	chr10	90252195	-	1	Ubtf	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1251	chr10	90299971	-	1	Slc4a1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1252	chr10	90305079	-	1	Slc4a1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1253	chr10	90946944	-	1	Eftud2	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1254	chr10	90991284	-	1	Gfap	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1255	chr10	90999016	-	1	Gfap	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1256	chr10	91738180	-	1	Gosr2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1257	chr10	91738207	-	2	Gosr2	protein_coding	Exon	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	1
m6A_Rnor6_1258	chr10	91968489	-	1	Nsf	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1259	chr10	92475335	-	1	Kansl1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_126	chr1	161988698	+	1	Nars2	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1260	chr10	92575082	-	1	Cdc27	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1261	chr10	94402284	-	2	Ccdc47	protein_coding	Exon	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_1262	chr10	94452787	-	1	Smarcd2	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1263	chr10	94699205	-	1	Tex2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1264	chr10	94760010	-	1	Tex2	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1265	chr10	94980036	-	1	Polg2	protein_coding	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_1266	chr10	94981549	-	1	Ddx5	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1267	chr10	94986470	-	1	Ddx5	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1268	chr10	95018475	-	1	Smurf2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1269	chr10	95267502	-	1	Bptf	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_127	chr1	162882710	+	1	Pak1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1270	chr10	95290811	-	1	Bptf	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1271	chr10	95430595	-	1		protein_coding	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_1272	chr10	95432453	-	2		protein_coding	Intergenic	-1	-1	-1	0	Brain;Liver	2	m6A-REF-seq	1	0
m6A_Rnor6_1273	chr10	96123520	-	1	Cacng5	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1274	chr10	96123910	-	1	Cacng5	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1275	chr10	96124968	-	1	Cacng5	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1276	chr10	97733861	-	1	Slc16a6	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_1277	chr10	102180483	-	2	Fam104a	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	1
m6A_Rnor6_1278	chr10	102245074	-	2	Cdc42ep4	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain;Kidney	2	m6A-REF-seq	1	1
m6A_Rnor6_1279	chr10	102247166	-	1	Cdc42ep4	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_128	chr1	165551665	+	1	Coa4	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1280	chr10	103730396	-	1	Nat9	protein_coding	Intergenic	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	0
m6A_Rnor6_1281	chr10	103805733	-	1	Grin2c	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1282	chr10	103832981	-	1	Fads6	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1283	chr10	103972496	-	1	Atp5pd	protein_coding	5'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1284	chr10	104085551	-	1		snoRNA	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_1285	chr10	104346014	-	1	Caskin2	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1286	chr10	104675128	-	1	Trim65	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1287	chr10	104676227	-	2	Trim65	protein_coding	Exon	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_1288	chr10	104688832	-	1	Mrpl38	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1289	chr10	105123927	-	2	Srp68	protein_coding	Exon	-1	-1	-1	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_129	chr1	165876779	+	1	Fam168a	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1290	chr10	105293072	-	1		pseudogene	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_1291	chr10	105430843	-	1	Prpsap1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1292	chr10	105622544	-	1	Cygb	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1293	chr10	105651061	-	1	St6galnac2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1294	chr10	105651481	-	1	St6galnac2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1295	chr10	105793823	-	1	Srsf2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1296	chr10	107339327	-	1	Timp2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1297	chr10	107415615	-	1	Lgals3bp	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1298	chr10	107415945	-	1	Lgals3bp	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1299	chr10	107433488	-	1	Cant1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_13	chr1	15736852	+	1	Map7	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_130	chr1	165876978	+	1	Fam168a	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1300	chr10	108415349	-	1	Eif4a3	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1301	chr10	108415552	-	1	Eif4a3	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1302	chr10	108415570	-	1	Eif4a3	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1303	chr10	109192309	-	1	Aatk	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1304	chr10	109285126	-	1	Slc38a10	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1305	chr10	109285186	-	2	Slc38a10	protein_coding	Exon	-1	-1	-1	0	Brain;Liver	2	m6A-REF-seq	1	1
m6A_Rnor6_1306	chr10	109520410	-	1	Actg1	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1307	chr10	109553988	-	1	Nploc4	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1308	chr10	109720315	-	1	Mcrip1	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1309	chr10	109736563	-	3	P4hb	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain;Kidney;Liver	3	m6A-REF-seq	1	1
m6A_Rnor6_131	chr1	165879617	+	1	Fam168a	protein_coding	Intergenic	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	0
m6A_Rnor6_1310	chr10	109754176	-	1	Arhgdia	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1311	chr10	109754836	-	1	Arhgdia	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1312	chr10	109755632	-	1	Arhgdia	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1313	chr10	109755879	-	1	Arhgdia	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1314	chr10	109789184	-	1	Pcyt2	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1315	chr10	109790861	-	1	Pcyt2	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1316	chr10	109807077	-	1	Mafg	protein_coding	3'UTR/Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1317	chr10	109833148	-	1	Notum	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1318	chr10	109906304	-	1	Dcxr	protein_coding	Intergenic	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	0
m6A_Rnor6_1319	chr10	109988165	-	1	Fasn	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_132	chr1	166394755	+	1	Fchsd2	protein_coding	3'UTR/Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1320	chr10	109988205	-	1	Fasn	protein_coding	3'UTR/Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1321	chr10	109989542	-	1	Fasn	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1322	chr10	109990352	-	1	Fasn	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1323	chr10	109990865	-	1	Fasn	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1324	chr10	109991018	-	1	Fasn	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1325	chr10	109991599	-	1	Fasn	protein_coding	Exon	-1	-1	-1	0	Kidney	1	m6A-REF-seq	1	1
m6A_Rnor6_1326	chr10	109991896	-	1	Fasn	protein_coding	Exon	-1	-1	-1	0	Brain	1	m6A-REF-seq	1	1
m6A_Rnor6_1327	chr10	109994484	-	1	Fasn	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	0
m6A_Rnor6_1328	chr10	109994907	-	1	Fasn	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
m6A_Rnor6_1329	chr10	109996287	-	1	Fasn	protein_coding	Exon	-1	-1	-1	0	Liver	1	m6A-REF-seq	1	1
