TranscriptID,Position,Class,,,
ENST00000266070,6472,1,,,
ENST00000266077,1234,1,,,
ENST00000266079,743,1,,,
ENST00000266269,1175,1,,,
ENST00000266269,1372,1,,,
ENST00000266269,1414,1,,,
ENST00000266269,502,1,,,
ENST00000266269,986,1,,,
ENST00000266458,1091,1,,,
ENST00000266643,1845,1,,,
ENST00000266771,1849,1,,,
ENST00000266970,1249,1,,,
ENST00000267115,1148,1,,,
ENST00000267115,1373,1,,,
ENST00000267163,2182,1,,,
ENST00000267202,1266,1,,,
ENST00000267205,1405,1,,,
ENST00000267205,1821,1,,,
ENST00000267205,2056,1,,,
ENST00000267257,2027,1,,,
ENST00000267257,2063,1,,,
ENST00000267257,3166,1,,,
ENST00000267294,2173,1,,,
ENST00000267294,2293,1,,,
ENST00000267328,1323,1,,,
ENST00000267415,1071,1,,,
ENST00000267812,1786,1,,,
ENST00000267889,1448,1,,,
ENST00000267890,2383,1,,,
ENST00000268035,10138,1,,,
ENST00000268035,1015,1,,,
ENST00000268035,4492,1,,,
ENST00000268035,4528,1,,,
ENST00000268035,4740,1,,,
ENST00000268035,4791,1,,,
ENST00000268035,5000,1,,,
ENST00000268035,5168,1,,,
ENST00000268035,5316,1,,,
ENST00000268035,5895,1,,,
ENST00000268035,8398,1,,,
ENST00000268097,1368,1,,,
ENST00000268138,4727,1,,,
ENST00000268138,4760,1,,,
ENST00000268154,2396,1,,,
ENST00000268154,3724,1,,,
ENST00000268171,3936,1,,,
ENST00000268261,1371,1,,,
ENST00000268261,1483,1,,,
ENST00000268261,2116,1,,,
ENST00000268383,1748,1,,,
ENST00000268616,2132,1,,,
ENST00000268616,2181,1,,,
ENST00000268616,2238,1,,,
ENST00000268616,2800,1,,,
ENST00000268616,3430,1,,,
ENST00000268695,1816,1,,,
ENST00000268802,1436,1,,,
ENST00000268957,955,1,,,
ENST00000269033,1792,1,,,
ENST00000269097,877,1,,,
ENST00000269321,1262,1,,,
ENST00000269321,1352,1,,,
ENST00000269321,1435,1,,,
ENST00000269373,1085,1,,,
ENST00000269385,1232,1,,,
ENST00000269397,1599,1,,,
ENST00000269397,1753,1,,,
ENST00000269397,1821,1,,,
ENST00000269397,2040,1,,,
ENST00000269397,2125,1,,,
ENST00000269576,1866,1,,,
ENST00000269593,859,1,,,
ENST00000269856,1337,1,,,
ENST00000269856,2184,1,,,
ENST00000269856,2628,1,,,
ENST00000269919,631,1,,,
ENST00000269967,2684,1,,,
ENST00000270139,4231,1,,,
ENST00000270162,1936,1,,,
ENST00000270162,2279,1,,,
ENST00000270162,2319,1,,,
ENST00000270162,2442,1,,,
ENST00000270162,2510,1,,,
ENST00000270162,4122,1,,,
ENST00000270570,2440,1,,,
ENST00000270815,3168,1,,,
ENST00000271277,1703,1,,,
ENST00000271277,2066,1,,,
ENST00000271332,1112,1,,,
ENST00000271332,2382,1,,,
ENST00000271332,849,1,,,
ENST00000271332,912,1,,,
ENST00000271375,1040,1,,,
ENST00000271375,595,1,,,
ENST00000271620,1860,1,,,
ENST00000271628,902,1,,,
ENST00000271640,3004,1,,,
ENST00000271715,3019,1,,,
ENST00000271715,4161,1,,,
ENST00000271715,4325,1,,,
ENST00000271843,941,1,,,
ENST00000271850,937,1,,,
ENST00000272233,1033,1,,,
ENST00000272233,1081,1,,,
ENST00000272233,1134,1,,,
ENST00000272233,1421,1,,,
ENST00000272233,1586,1,,,
ENST00000272233,1749,1,,,
ENST00000272233,586,1,,,
ENST00000272233,619,1,,,
ENST00000272233,652,1,,,
ENST00000272233,673,1,,,
ENST00000272233,879,1,,,
ENST00000272430,2012,1,,,
ENST00000272645,515,1,,,
ENST00000272647,1194,1,,,
ENST00000272647,2131,1,,,
ENST00000272647,458,1,,,
ENST00000273077,1703,1,,,
ENST00000273153,1980,1,,,
ENST00000273153,2619,1,,,
ENST00000273153,2667,1,,,
ENST00000273221,1269,1,,,
ENST00000273258,646,1,,,
ENST00000273398,360,1,,,
ENST00000273968,581,1,,,
ENST00000274031,3023,1,,,
ENST00000274140,3188,1,,,
ENST00000274140,3242,1,,,
ENST00000274203,5879,1,,,
ENST00000274203,6944,1,,,
ENST00000274203,6988,1,,,
ENST00000274276,2909,1,,,
ENST00000274276,3507,1,,,
ENST00000274311,1059,1,,,
ENST00000274311,1870,1,,,
ENST00000274311,2101,1,,,
ENST00000274457,2187,1,,,
ENST00000274787,634,1,,,
ENST00000274849,922,1,,,
ENST00000274853,3105,1,,,
ENST00000275053,2130,1,,,
ENST00000275364,1528,1,,,
ENST00000275364,1744,1,,,
ENST00000275364,2102,1,,,
ENST00000275364,2437,1,,,
ENST00000275364,3462,1,,,
ENST00000275364,3629,1,,,
ENST00000275364,3728,1,,,
ENST00000275364,3772,1,,,
ENST00000275954,1240,1,,,
ENST00000276282,1111,1,,,
ENST00000276282,1594,1,,,
ENST00000276282,1642,1,,,
ENST00000276282,1781,1,,,
ENST00000276282,1968,1,,,
ENST00000276282,2392,1,,,
ENST00000276282,2591,1,,,
ENST00000276282,2680,1,,,
ENST00000276282,2921,1,,,
ENST00000276282,3034,1,,,
ENST00000276282,3799,1,,,
ENST00000276282,3976,1,,,
ENST00000276282,601,1,,,
ENST00000276282,957,1,,,
ENST00000276431,1379,1,,,
ENST00000276431,1521,1,,,
ENST00000276431,1728,1,,,
ENST00000276431,1770,1,,,
ENST00000276431,245,1,,,
ENST00000276461,1181,1,,,
ENST00000276461,1219,1,,,
ENST00000276925,1605,1,,,
ENST00000276925,637,1,,,
ENST00000277540,1583,1,,,
ENST00000277541,7038,1,,,
ENST00000277570,1665,1,,,
ENST00000277570,623,1,,,
ENST00000277570,712,1,,,
ENST00000278175,1197,1,,,
ENST00000278823,2393,1,,,
ENST00000278949,900,1,,,
ENST00000278980,1267,1,,,
ENST00000279068,1469,1,,,
ENST00000279101,2789,1,,,
ENST00000279249,1049,1,,,
ENST00000279387,1144,1,,,
ENST00000280326,1089,1,,,
ENST00000280326,1225,1,,,
ENST00000280326,625,1,,,
ENST00000280346,2607,1,,,
ENST00000280614,1113,1,,,
ENST00000280701,1317,1,,,
ENST00000280800,1875,1,,,
ENST00000281273,1685,1,,,
ENST00000281273,1971,1,,,
ENST00000281631,1241,1,,,
ENST00000281928,3938,1,,,
ENST00000281928,4272,1,,,
ENST00000281928,6942,1,,,
ENST00000281928,7042,1,,,
ENST00000282276,1295,1,,,
ENST00000282276,1790,1,,,
ENST00000282276,1822,1,,,
ENST00000282382,1429,1,,,
ENST00000282388,1432,1,,,
ENST00000282388,1900,1,,,
ENST00000282388,989,1,,,
ENST00000282441,1641,1,,,
ENST00000282441,1739,1,,,
ENST00000282441,1842,1,,,
ENST00000282441,2127,1,,,
ENST00000282516,1693,1,,,
ENST00000282516,2636,1,,,
ENST00000282572,1032,1,,,
ENST00000282587,1433,1,,,
ENST00000282587,3364,1,,,
ENST00000282884,1340,1,,,
ENST00000282884,1845,1,,,
ENST00000283033,1611,1,,,
ENST00000283147,1722,1,,,
ENST00000283351,3344,1,,,
ENST00000283629,2504,1,,,
ENST00000283629,2555,1,,,
ENST00000283875,1087,1,,,
ENST00000283943,426,1,,,
ENST00000284000,1109,1,,,
ENST00000284000,1215,1,,,
ENST00000284006,1012,1,,,
ENST00000284006,2139,1,,,
ENST00000284006,2823,1,,,
ENST00000284274,1055,1,,,
ENST00000284274,1242,1,,,
ENST00000284320,2293,1,,,
ENST00000284551,1518,1,,,
ENST00000284551,1801,1,,,
ENST00000284881,978,1,,,
ENST00000285071,2507,1,,,
ENST00000285093,1693,1,,,
ENST00000285243,1330,1,,,
ENST00000285243,1388,1,,,
ENST00000285243,1884,1,,,
ENST00000285407,1707,1,,,
ENST00000285407,682,1,,,
ENST00000285407,924,1,,,
ENST00000285737,1946,1,,,
ENST00000285737,3802,1,,,
ENST00000286091,2095,1,,,
ENST00000286201,195,1,,,
ENST00000286201,552,1,,,
ENST00000286298,1106,1,,,
ENST00000286298,1228,1,,,
ENST00000286298,1398,1,,,
ENST00000286760,3366,1,,,
ENST00000286800,1100,1,,,
ENST00000286800,1497,1,,,
ENST00000286918,1391,1,,,
ENST00000286918,1583,1,,,
ENST00000287169,3609,1,,,
ENST00000287461,2546,1,,,
ENST00000287652,2559,1,,,
ENST00000287652,3999,1,,,
ENST00000287652,4818,1,,,
ENST00000287667,3852,1,,,
ENST00000287934,1259,1,,,
ENST00000287934,2640,1,,,
ENST00000287934,2672,1,,,
ENST00000288022,1064,1,,,
ENST00000288022,801,1,,,
ENST00000288022,861,1,,,
ENST00000288235,3774,1,,,
ENST00000288757,1482,1,,,
ENST00000288828,2728,1,,,
ENST00000288828,3793,1,,,
ENST00000288828,3922,1,,,
ENST00000288840,1544,1,,,
ENST00000289166,720,1,,,
ENST00000289361,1662,1,,,
ENST00000289361,1695,1,,,
ENST00000289371,3969,1,,,
ENST00000289382,1649,1,,,
ENST00000289431,1257,1,,,
ENST00000289431,3745,1,,,
ENST00000289431,620,1,,,
ENST00000289431,806,1,,,
ENST00000289805,1307,1,,,
ENST00000289816,2142,1,,,
ENST00000289921,3468,1,,,
ENST00000290037,2310,1,,,
ENST00000290037,2358,1,,,
ENST00000290037,3592,1,,,
ENST00000290037,704,1,,,
ENST00000290037,7434,1,,,
ENST00000290037,958,1,,,
ENST00000290231,2612,1,,,
ENST00000290231,2647,1,,,
ENST00000290291,1010,1,,,
ENST00000290291,1507,1,,,
ENST00000290291,1909,1,,,
ENST00000290291,1969,1,,,
ENST00000290291,2158,1,,,
ENST00000290295,1581,1,,,
ENST00000290341,142,1,,,
ENST00000290399,3773,1,,,
ENST00000290429,1191,1,,,
ENST00000290510,2383,1,,,
ENST00000290510,2497,1,,,
ENST00000290541,263,1,,,
ENST00000290607,10964,1,,,
ENST00000290607,12337,1,,,
ENST00000290759,1389,1,,,
ENST00000290921,1928,1,,,
ENST00000290949,1377,1,,,
ENST00000291439,1850,1,,,
ENST00000291442,2030,1,,,
ENST00000291442,2067,1,,,
ENST00000291442,2221,1,,,
ENST00000291442,2260,1,,,
ENST00000291572,2270,1,,,
ENST00000291576,2594,1,,,
ENST00000291906,1831,1,,,
ENST00000291906,3101,1,,,
ENST00000292114,1224,1,,,
ENST00000292211,554,1,,,
ENST00000292330,910,1,,,
ENST00000292408,2861,1,,,
ENST00000292430,934,1,,,
ENST00000292431,1631,1,,,
ENST00000292431,1806,1,,,
ENST00000292431,2418,1,,,
ENST00000292431,2555,1,,,
ENST00000292431,4191,1,,,
ENST00000292431,4261,1,,,
ENST00000292431,755,1,,,
ENST00000292433,1038,1,,,
ENST00000292433,1077,1,,,
ENST00000292433,1147,1,,,
ENST00000292433,566,1,,,
ENST00000292478,3017,1,,,
ENST00000292524,1444,1,,,
ENST00000292524,1581,1,,,
ENST00000292566,1006,1,,,
ENST00000292566,1182,1,,,
ENST00000292566,974,1,,,
ENST00000292616,2136,1,,,
ENST00000292778,1033,1,,,
ENST00000292782,1085,1,,,
ENST00000293195,1792,1,,,
ENST00000293349,140,1,,,
ENST00000293349,2853,1,,,
ENST00000293349,288,1,,,
ENST00000293349,715,1,,,
ENST00000293379,3429,1,,,
ENST00000293379,3918,1,,,
ENST00000293379,4107,1,,,
ENST00000293379,4379,1,,,
ENST00000293618,2176,1,,,
ENST00000293648,410,1,,,
ENST00000293677,3515,1,,,
ENST00000293677,730,1,,,
ENST00000293760,1497,1,,,
ENST00000293831,798,1,,,
ENST00000293861,1635,1,,,
ENST00000294008,6037,1,,,
ENST00000294016,3697,1,,,
ENST00000294383,10315,1,,,
ENST00000294702,1744,1,,,
ENST00000294740,1598,1,,,
ENST00000294740,2698,1,,,
ENST00000294740,420,1,,,
ENST00000294753,1931,1,,,
ENST00000294753,1982,1,,,
ENST00000294753,2307,1,,,
ENST00000294811,820,1,,,
ENST00000295304,482,1,,,
ENST00000295417,1747,1,,,
ENST00000295463,1180,1,,,
ENST00000295463,1629,1,,,
ENST00000295463,1883,1,,,
ENST00000295463,2043,1,,,
ENST00000295463,2138,1,,,
ENST00000295566,2263,1,,,
ENST00000295598,1396,1,,,
ENST00000295598,2684,1,,,
ENST00000295633,3156,1,,,
ENST00000295633,3379,1,,,
ENST00000295633,3696,1,,,
ENST00000295666,123,1,,,
ENST00000295770,782,1,,,
ENST00000295924,1023,1,,,
ENST00000295924,1878,1,,,
ENST00000295951,1255,1,,,
ENST00000295974,2971,1,,,
ENST00000296127,1543,1,,,
ENST00000296127,1586,1,,,
ENST00000296161,1213,1,,,
ENST00000296181,761,1,,,
ENST00000296257,2722,1,,,
ENST00000296412,719,1,,,
ENST00000296417,635,1,,,
ENST00000296490,1224,1,,,
ENST00000296490,1331,1,,,
ENST00000296490,1442,1,,,
ENST00000296490,1797,1,,,
ENST00000296657,3744,1,,,
ENST00000296657,5575,1,,,
ENST00000296657,6390,1,,,
ENST00000297293,3598,1,,,
ENST00000297293,3995,1,,,
ENST00000297293,6014,1,,,
ENST00000297293,6238,1,,,
ENST00000297293,6390,1,,,
ENST00000297293,6899,1,,,
ENST00000297375,836,1,,,
ENST00000297440,2717,1,,,
ENST00000297477,1920,1,,,
ENST00000297477,5279,1,,,
ENST00000297533,1209,1,,,
ENST00000297533,813,1,,,
ENST00000297598,909,1,,,
ENST00000297661,1045,1,,,
ENST00000297661,1209,1,,,
ENST00000297661,941,1,,,
ENST00000297689,1467,1,,,
ENST00000297689,1684,1,,,
ENST00000298229,1625,1,,,
ENST00000298229,3359,1,,,
ENST00000298229,3686,1,,,
ENST00000298281,3944,1,,,
ENST00000298288,805,1,,,
ENST00000298292,1397,1,,,
ENST00000298316,1030,1,,,
ENST00000298316,1062,1,,,
ENST00000298316,511,1,,,
ENST00000298316,626,1,,,
ENST00000298316,750,1,,,
ENST00000298316,813,1,,,
ENST00000298316,873,1,,,
ENST00000298316,984,1,,,
ENST00000298492,1262,1,,,
ENST00000298532,4178,1,,,
ENST00000298537,597,1,,,
ENST00000298552,3582,1,,,
ENST00000298573,1685,1,,,
ENST00000298573,2292,1,,,
ENST00000298585,511,1,,,
ENST00000298743,1213,1,,,
ENST00000298743,1401,1,,,
ENST00000298743,1791,1,,,
ENST00000298743,329,1,,,
ENST00000298743,796,1,,,
ENST00000299092,1143,1,,,
ENST00000299092,1482,1,,,
ENST00000299092,945,1,,,
ENST00000299138,2363,1,,,
ENST00000299204,642,1,,,
ENST00000299237,3887,1,,,
ENST00000299238,2373,1,,,
ENST00000299238,2406,1,,,
ENST00000299238,2461,1,,,
ENST00000299300,718,1,,,
ENST00000299427,1855,1,,,
ENST00000299441,9428,1,,,
ENST00000299505,3021,1,,,
ENST00000299505,857,1,,,
ENST00000299518,1225,1,,,
ENST00000299563,1498,1,,,
ENST00000299563,7633,1,,,
ENST00000299575,1989,1,,,
ENST00000299575,2048,1,,,
ENST00000299575,658,1,,,
ENST00000299575,767,1,,,
ENST00000299575,871,1,,,
ENST00000299980,2956,1,,,
ENST00000299980,3082,1,,,
ENST00000300026,536,1,,,
ENST00000300026,880,1,,,
ENST00000300087,1034,1,,,
ENST00000300087,2667,1,,,
ENST00000300128,3949,1,,,
ENST00000300131,2145,1,,,
ENST00000300181,1076,1,,,
ENST00000300181,1262,1,,,
ENST00000300403,2810,1,,,
ENST00000300403,2881,1,,,
ENST00000300403,2916,1,,,
ENST00000300403,3028,1,,,
ENST00000300452,1217,1,,,
ENST00000300574,1592,1,,,
ENST00000300574,470,1,,,
ENST00000300648,8181,1,,,
ENST00000300849,1733,1,,,
ENST00000300850,3588,1,,,
ENST00000300850,4904,1,,,
ENST00000300850,503,1,,,
ENST00000300850,5422,1,,,
ENST00000300850,864,1,,,
ENST00000300935,1443,1,,,
ENST00000300976,2341,1,,,
ENST00000300976,2644,1,,,
ENST00000300976,469,1,,,
ENST00000301011,280,1,,,
ENST00000301030,6190,1,,,
ENST00000301030,6394,1,,,
ENST00000301030,7291,1,,,
ENST00000301030,8610,1,,,
ENST00000301030,8883,1,,,
ENST00000301067,10998,1,,,
ENST00000301067,12183,1,,,
ENST00000301067,14817,1,,,
ENST00000301067,15164,1,,,
ENST00000301067,15292,1,,,
ENST00000301067,16801,1,,,
ENST00000301067,2084,1,,,
ENST00000301067,2138,1,,,
ENST00000301067,3441,1,,,
ENST00000301067,7980,1,,,
ENST00000301067,8661,1,,,
ENST00000301067,9072,1,,,
ENST00000301067,9173,1,,,
ENST00000301071,1616,1,,,
ENST00000301215,2023,1,,,
ENST00000301280,466,1,,,
ENST00000301335,2042,1,,,
ENST00000301335,2214,1,,,
ENST00000301335,2467,1,,,
ENST00000301335,2520,1,,,
ENST00000301458,1199,1,,,
ENST00000301585,694,1,,,
ENST00000301624,1132,1,,,
ENST00000301633,2030,1,,,
ENST00000301738,1954,1,,,
ENST00000301740,4887,1,,,
ENST00000301740,7288,1,,,
ENST00000301740,7372,1,,,
ENST00000301740,7436,1,,,
ENST00000301740,7559,1,,,
ENST00000301740,7618,1,,,
ENST00000301773,1409,1,,,
ENST00000301821,89,1,,,
ENST00000301838,1061,1,,,
ENST00000301838,1145,1,,,
ENST00000301838,1272,1,,,
ENST00000301838,1318,1,,,
ENST00000301838,1437,1,,,
ENST00000301838,746,1,,,
ENST00000301919,1399,1,,,
ENST00000301998,581,1,,,
ENST00000302118,267,1,,,
ENST00000302165,1965,1,,,
ENST00000302182,867,1,,,
ENST00000302278,514,1,,,
ENST00000302291,3688,1,,,
ENST00000302291,3739,1,,,
ENST00000302291,4029,1,,,
ENST00000302291,4150,1,,,
ENST00000302291,4224,1,,,
ENST00000302326,1047,1,,,
ENST00000302326,1146,1,,,
ENST00000302345,2094,1,,,
ENST00000302345,836,1,,,
ENST00000302472,2550,1,,,
ENST00000302506,1995,1,,,
ENST00000302506,2103,1,,,
ENST00000302506,901,1,,,
ENST00000302516,3832,1,,,
ENST00000302516,4094,1,,,
ENST00000302754,1308,1,,,
ENST00000302754,1342,1,,,
ENST00000302754,1419,1,,,
ENST00000302754,1650,1,,,
ENST00000302754,375,1,,,
ENST00000302787,2881,1,,,
ENST00000302787,3674,1,,,
ENST00000302787,4125,1,,,
ENST00000302904,2778,1,,,
ENST00000302909,678,1,,,
ENST00000302909,757,1,,,
ENST00000302926,2076,1,,,
ENST00000302926,2931,1,,,
ENST00000302926,4534,1,,,
ENST00000303004,1286,1,,,
ENST00000303004,1436,1,,,
ENST00000303004,323,1,,,
ENST00000303052,348,1,,,
ENST00000303077,1183,1,,,
ENST00000303077,2027,1,,,
ENST00000303127,819,1,,,
ENST00000303151,369,1,,,
ENST00000303151,626,1,,,
ENST00000303151,800,1,,,
ENST00000303277,1132,1,,,
ENST00000303296,3517,1,,,
ENST00000303400,1528,1,,,
ENST00000303400,1700,1,,,
ENST00000303407,2827,1,,,
ENST00000303407,2871,1,,,
ENST00000303434,1434,1,,,
ENST00000303460,1611,1,,,
ENST00000303545,1240,1,,,
ENST00000303545,901,1,,,
ENST00000303577,240,1,,,
ENST00000303577,317,1,,,
ENST00000303577,968,1,,,
ENST00000303596,1487,1,,,
ENST00000303596,1541,1,,,
ENST00000303596,1921,1,,,
ENST00000303657,2628,1,,,
ENST00000303714,2814,1,,,
ENST00000303714,3051,1,,,
ENST00000303746,1966,1,,,
ENST00000303746,2011,1,,,
ENST00000304046,1645,1,,,
ENST00000304056,2455,1,,,
ENST00000304061,881,1,,,
ENST00000304271,1448,1,,,
ENST00000304271,1713,1,,,
ENST00000304271,866,1,,,
ENST00000304271,932,1,,,
ENST00000304658,3898,1,,,
ENST00000304743,1615,1,,,
ENST00000304743,2410,1,,,
ENST00000304743,2478,1,,,
ENST00000304987,2752,1,,,
ENST00000304992,1649,1,,,
ENST00000304992,3341,1,,,
ENST00000304992,6028,1,,,
ENST00000304992,6842,1,,,
ENST00000305123,1314,1,,,
ENST00000305123,1746,1,,,
ENST00000305123,3558,1,,,
ENST00000305123,4029,1,,,
ENST00000305233,1147,1,,,
ENST00000305366,351,1,,,
ENST00000305386,1162,1,,,
ENST00000305386,728,1,,,
ENST00000305386,881,1,,,
ENST00000305596,2038,1,,,
ENST00000305632,2044,1,,,
ENST00000305798,1298,1,,,
ENST00000305799,4715,1,,,
ENST00000305877,1743,1,,,
ENST00000305883,3747,1,,,
ENST00000305883,799,1,,,
ENST00000305885,1282,1,,,
ENST00000305885,1490,1,,,
ENST00000305885,955,1,,,
ENST00000305921,997,1,,,
ENST00000305943,1633,1,,,
ENST00000306052,4138,1,,,
ENST00000306077,1563,1,,,
ENST00000306077,1964,1,,,
ENST00000306077,2008,1,,,
ENST00000306077,2067,1,,,
ENST00000306085,1549,1,,,
ENST00000306085,1767,1,,,
ENST00000306085,1880,1,,,
ENST00000306085,3001,1,,,
ENST00000306085,548,1,,,
ENST00000306085,893,1,,,
ENST00000306085,951,1,,,
ENST00000306177,2117,1,,,
ENST00000306177,3250,1,,,
ENST00000306177,3923,1,,,
ENST00000306243,1289,1,,,
ENST00000306243,1378,1,,,
ENST00000306243,1946,1,,,
ENST00000306243,1982,1,,,
ENST00000306243,650,1,,,
ENST00000306306,1307,1,,,
ENST00000306306,1363,1,,,
ENST00000306320,1300,1,,,
ENST00000306562,701,1,,,
ENST00000306562,974,1,,,
ENST00000306645,1071,1,,,
ENST00000306645,1357,1,,,
ENST00000306645,1756,1,,,
ENST00000306645,1896,1,,,
ENST00000306645,771,1,,,
ENST00000306645,819,1,,,
ENST00000306645,867,1,,,
ENST00000306749,3878,1,,,
ENST00000306749,526,1,,,
ENST00000306773,1556,1,,,
ENST00000306773,1676,1,,,
ENST00000306773,2454,1,,,
ENST00000306773,3516,1,,,
ENST00000306773,3835,1,,,
ENST00000306801,5212,1,,,
ENST00000306801,5777,1,,,
ENST00000306908,713,1,,,
ENST00000306908,881,1,,,
ENST00000306910,2134,1,,,
ENST00000306917,1412,1,,,
ENST00000306917,2348,1,,,
ENST00000306917,2386,1,,,
ENST00000306917,2441,1,,,
ENST00000306917,816,1,,,
ENST00000306984,680,1,,,
ENST00000307017,95,1,,,
ENST00000307076,1985,1,,,
ENST00000307076,2020,1,,,
ENST00000307358,2015,1,,,
ENST00000307365,1094,1,,,
ENST00000307365,218,1,,,
ENST00000307365,268,1,,,
ENST00000307365,374,1,,,
ENST00000307365,458,1,,,
ENST00000307365,727,1,,,
ENST00000307365,950,1,,,
ENST00000307630,980,1,,,
ENST00000307635,757,1,,,
ENST00000307677,1118,1,,,
ENST00000307677,798,1,,,
ENST00000307808,2539,1,,,
ENST00000307808,4140,1,,,
ENST00000307808,4180,1,,,
ENST00000307980,1488,1,,,
ENST00000308018,1033,1,,,
ENST00000308018,930,1,,,
ENST00000308025,2605,1,,,
ENST00000308025,2862,1,,,
ENST00000308025,2929,1,,,
ENST00000308234,1448,1,,,
ENST00000308234,1527,1,,,
ENST00000308234,710,1,,,
ENST00000308234,758,1,,,
ENST00000308278,1397,1,,,
ENST00000308330,1153,1,,,
ENST00000308330,918,1,,,
ENST00000308406,1477,1,,,
ENST00000308406,1546,1,,,
ENST00000308511,3423,1,,,
ENST00000308527,2306,1,,,
ENST00000308527,3538,1,,,
ENST00000308664,1731,1,,,
ENST00000308664,2551,1,,,
ENST00000308664,3128,1,,,
ENST00000308683,478,1,,,
ENST00000308736,3612,1,,,
ENST00000309007,1602,1,,,
ENST00000309042,1391,1,,,
ENST00000309042,3083,1,,,
ENST00000309100,2927,1,,,
ENST00000309241,3432,1,,,
ENST00000309311,1411,1,,,
ENST00000309311,2656,1,,,
ENST00000309311,2700,1,,,
ENST00000309311,2892,1,,,
ENST00000309334,1553,1,,,
ENST00000309334,2599,1,,,
ENST00000309334,2863,1,,,
ENST00000309352,836,1,,,
ENST00000309424,2112,1,,,
ENST00000309424,2226,1,,,
ENST00000309575,1746,1,,,
ENST00000309594,489,1,,,
ENST00000309922,1008,1,,,
ENST00000309993,1070,1,,,
ENST00000309993,1452,1,,,
ENST00000309993,990,1,,,
ENST00000310015,1365,1,,,
ENST00000310015,1431,1,,,
ENST00000310015,1908,1,,,
ENST00000310032,1493,1,,,
ENST00000310045,2922,1,,,
ENST00000310045,3242,1,,,
ENST00000310074,653,1,,,
ENST00000310118,3355,1,,,
ENST00000310160,1853,1,,,
ENST00000310160,1891,1,,,
ENST00000310160,2056,1,,,
ENST00000310160,3972,1,,,
ENST00000310169,668,1,,,
ENST00000310380,2060,1,,,
ENST00000310421,678,1,,,
ENST00000310430,5166,1,,,
ENST00000310441,3848,1,,,
ENST00000310441,965,1,,,
ENST00000310447,1724,1,,,
ENST00000310574,2768,1,,,
ENST00000310574,3066,1,,,
ENST00000310653,1194,1,,,
ENST00000310706,1540,1,,,
ENST00000310826,1475,1,,,
ENST00000310826,2691,1,,,
ENST00000310826,3123,1,,,
ENST00000310826,3189,1,,,
ENST00000310924,2794,1,,,
ENST00000310924,3439,1,,,
ENST00000310931,1413,1,,,
ENST00000310931,4268,1,,,
ENST00000310931,4555,1,,,
ENST00000310942,1852,1,,,
ENST00000310942,1970,1,,,
