TranscriptID,Position,Class
ENST00000264157,34783,1
ENST00000264157,34819,1
ENST00000264157,35790,1
ENST00000264198,8421,1
ENST00000264230,2149,1
ENST00000264245,121412,1
ENST00000264245,121430,1
ENST00000264249,24184,1
ENST00000264249,25277,1
ENST00000264274,33127,1
ENST00000264344,329428,1
ENST00000264552,3389,1
ENST00000264639,14266,1
ENST00000264670,33267,1
ENST00000264670,33486,1
ENST00000264670,33523,1
ENST00000264720,30523,1
ENST00000264832,14454,1
ENST00000264832,14466,1
ENST00000264832,14530,1
ENST00000264832,15133,1
ENST00000264832,15203,1
ENST00000264833,81769,1
ENST00000264896,52182,1
ENST00000264930,35318,1
ENST00000264930,60060,1
ENST00000264930,60176,1
ENST00000264930,60219,1
ENST00000264930,60562,1
ENST00000264956,101501,1
ENST00000264993,13466,1
ENST00000264993,14363,1
ENST00000264993,14677,1
ENST00000264993,14736,1
ENST00000264993,14912,1
ENST00000265069,24871,1
ENST00000265070,170,1
ENST00000265087,11275,1
ENST00000265087,11286,1
ENST00000265087,1154,1
ENST00000265087,11597,1
ENST00000265087,11627,1
ENST00000265087,11715,1
ENST00000265087,11773,1
ENST00000265087,11974,1
ENST00000265087,12107,1
ENST00000265087,12606,1
ENST00000265109,166748,1
ENST00000265109,166760,1
ENST00000265140,76838,1
ENST00000265175,29141,1
ENST00000265340,5402,1
ENST00000265340,5520,1
ENST00000265340,5633,1
ENST00000265340,5951,1
ENST00000265343,67025,1
ENST00000265343,82508,1
ENST00000265343,82537,1
ENST00000265450,2852,1
ENST00000265626,63013,1
ENST00000265663,11093,1
ENST00000265663,1500,1
ENST00000265663,9396,1
ENST00000265689,67251,1
ENST00000265713,119138,1
ENST00000265713,119233,1
ENST00000265734,108156,1
ENST00000265734,218702,1
ENST00000265807,82271,1
ENST00000265909,1261,1
ENST00000265909,1919,1
ENST00000265978,17308,1
ENST00000265978,23206,1
ENST00000265978,23220,1
ENST00000265992,14675,1
ENST00000266014,11408,1
ENST00000266014,11419,1
ENST00000266025,4449,1
ENST00000266025,4597,1
ENST00000266069,6841,1
ENST00000266070,28031,1
ENST00000266070,28046,1
ENST00000266070,28075,1
ENST00000266070,44196,1
ENST00000266070,44248,1
ENST00000266070,46971,1
ENST00000266070,58113,1
ENST00000266077,3148,1
ENST00000266079,14209,1
ENST00000266269,1175,1
ENST00000266269,1193,1
ENST00000266269,1350,1
ENST00000266269,1372,1
ENST00000266269,1414,1
ENST00000266269,502,1
ENST00000266269,986,1
ENST00000266458,9460,1
ENST00000266643,4173,1
ENST00000266771,29837,1
ENST00000266771,29863,1
ENST00000266970,4969,1
ENST00000267115,21689,1
ENST00000267115,21914,1
ENST00000267163,155997,1
ENST00000267202,29355,1
ENST00000267205,13547,1
ENST00000267205,14905,1
ENST00000267205,15321,1
ENST00000267205,15556,1
ENST00000267257,39145,1
ENST00000267257,53525,1
ENST00000267257,53550,1
ENST00000267257,53561,1
ENST00000267257,54664,1
ENST00000267294,6468,1
ENST00000267294,6480,1
ENST00000267294,6505,1
ENST00000267294,6600,1
ENST00000267328,38473,1
ENST00000267415,1924,1
ENST00000267415,1948,1
ENST00000267812,19942,1
ENST00000267889,9239,1
ENST00000267889,9269,1
ENST00000267890,167508,1
ENST00000268035,308249,1
ENST00000268035,308264,1
ENST00000268035,308285,1
ENST00000268035,308497,1
ENST00000268035,308548,1
ENST00000268035,308757,1
ENST00000268035,308925,1
ENST00000268035,308948,1
ENST00000268035,309073,1
ENST00000268035,309652,1
ENST00000268035,312155,1
ENST00000268035,313895,1
ENST00000268035,58901,1
ENST00000268097,27276,1
ENST00000268138,49451,1
ENST00000268138,49484,1
ENST00000268154,78588,1
ENST00000268154,79916,1
ENST00000268171,14559,1
ENST00000268261,50573,1
ENST00000268261,50685,1
ENST00000268261,51318,1
ENST00000268261,51334,1
ENST00000268383,27714,1
ENST00000268383,27728,1
ENST00000268616,79650,1
ENST00000268616,79699,1
ENST00000268616,79756,1
ENST00000268616,80318,1
ENST00000268616,80893,1
ENST00000268616,82128,1
ENST00000268695,40725,1
ENST00000268695,42686,1
ENST00000268802,12776,1
ENST00000268957,4487,1
ENST00000269033,293644,1
ENST00000269097,4686,1
ENST00000269321,3028,1
ENST00000269321,3042,1
ENST00000269321,3132,1
ENST00000269321,3215,1
ENST00000269373,10571,1
ENST00000269385,2426,1
ENST00000269397,5209,1
ENST00000269397,5363,1
ENST00000269397,5431,1
ENST00000269397,5622,1
ENST00000269397,5650,1
ENST00000269397,5722,1
ENST00000269397,5735,1
ENST00000269576,4208,1
ENST00000269576,4221,1
ENST00000269593,10544,1
ENST00000269856,1337,1
ENST00000269856,2184,1
ENST00000269856,2601,1
ENST00000269856,2628,1
ENST00000269919,22903,1
ENST00000269967,14057,1
ENST00000270139,33022,1
ENST00000270139,33051,1
ENST00000270162,10181,1
ENST00000270162,10221,1
ENST00000270162,10344,1
ENST00000270162,10412,1
ENST00000270162,10433,1
ENST00000270162,12024,1
ENST00000270162,9413,1
ENST00000270570,44341,1
ENST00000270815,5548,1
ENST00000271277,60790,1
ENST00000271277,61140,1
ENST00000271277,61153,1
ENST00000271332,1112,1
ENST00000271332,2382,1
ENST00000271332,849,1
ENST00000271332,912,1
ENST00000271375,16573,1
ENST00000271375,17018,1
ENST00000271375,17030,1
ENST00000271620,26069,1
ENST00000271620,26100,1
ENST00000271620,26128,1
ENST00000271628,1580,1
ENST00000271640,34538,1
ENST00000271640,34561,1
ENST00000271640,3898,1
ENST00000271715,53135,1
ENST00000271715,54277,1
ENST00000271715,54441,1
ENST00000271751,275173,1
ENST00000271843,3056,1
ENST00000271843,3074,1
ENST00000271850,34459,1
ENST00000272233,1033,1
ENST00000272233,1064,1
ENST00000272233,1081,1
ENST00000272233,1134,1
ENST00000272233,1421,1
ENST00000272233,1586,1
ENST00000272233,1616,1
ENST00000272233,1629,1
ENST00000272233,1640,1
ENST00000272233,1749,1
ENST00000272233,586,1
ENST00000272233,619,1
ENST00000272233,652,1
ENST00000272233,673,1
ENST00000272233,879,1
ENST00000272430,15867,1
ENST00000272430,15894,1
ENST00000272645,10059,1
ENST00000272645,10080,1
ENST00000272645,10098,1
ENST00000272647,11885,1
ENST00000272647,20829,1
ENST00000272647,21766,1
ENST00000273077,74991,1
ENST00000273077,75007,1
ENST00000273153,10553,1
ENST00000273153,11192,1
ENST00000273153,11240,1
ENST00000273221,31663,1
ENST00000273221,31678,1
ENST00000273221,67656,1
ENST00000273221,67682,1
ENST00000273258,19668,1
ENST00000273258,19694,1
ENST00000273317,71,1
ENST00000273398,37246,1
ENST00000273968,2049,1
ENST00000274031,46397,1
ENST00000274140,80241,1
ENST00000274140,80295,1
ENST00000274203,264761,1
ENST00000274203,264786,1
ENST00000274203,264803,1
ENST00000274203,269851,1
ENST00000274203,269895,1
ENST00000274203,269915,1
ENST00000274276,87013,1
ENST00000274276,87611,1
ENST00000274311,12529,1
ENST00000274311,13628,1
ENST00000274311,13859,1
ENST00000274457,20358,1
ENST00000274787,991,1
ENST00000274849,1766,1
ENST00000274849,1779,1
ENST00000274853,3105,1
ENST00000275053,54108,1
ENST00000275364,113363,1
ENST00000275364,113579,1
ENST00000275364,113605,1
ENST00000275364,113920,1
ENST00000275364,113937,1
ENST00000275364,114272,1
ENST00000275364,115297,1
ENST00000275364,115320,1
ENST00000275364,115464,1
ENST00000275364,115487,1
ENST00000275364,115563,1
ENST00000275364,115578,1
ENST00000275364,115607,1
ENST00000275954,27411,1
ENST00000276282,107677,1
ENST00000276282,107854,1
ENST00000276282,1090,1
ENST00000276282,1111,1
ENST00000276282,1594,1
ENST00000276282,1611,1
ENST00000276282,1642,1
ENST00000276282,1781,1
ENST00000276282,1968,1
ENST00000276282,2392,1
ENST00000276282,2591,1
ENST00000276282,2680,1
ENST00000276282,2921,1
ENST00000276282,3034,1
ENST00000276282,601,1
ENST00000276282,957,1
ENST00000276431,245,1
ENST00000276431,46280,1
ENST00000276431,46422,1
ENST00000276431,46445,1
ENST00000276431,46613,1
ENST00000276431,46629,1
ENST00000276431,46671,1
ENST00000276461,17583,1
ENST00000276461,17621,1
ENST00000276925,3187,1
ENST00000276925,4155,1
ENST00000277540,23763,1
ENST00000277541,49086,1
ENST00000277570,46153,1
ENST00000277570,46170,1
ENST00000277570,46259,1
ENST00000277570,47212,1
ENST00000278175,2030,1
ENST00000278823,7962,1
ENST00000278949,22593,1
ENST00000278980,40674,1
ENST00000279068,11793,1
ENST00000279101,17658,1
ENST00000279249,6638,1
ENST00000279387,9125,1
ENST00000280326,4792,1
ENST00000280326,8329,1
ENST00000280326,8510,1
ENST00000280326,8526,1
ENST00000280326,8547,1
ENST00000280346,37726,1
ENST00000280614,29298,1
ENST00000280614,29310,1
ENST00000280701,4253,1
ENST00000280800,30131,1
ENST00000280979,155581,1
ENST00000281273,29348,1
ENST00000281273,29634,1
ENST00000281631,128135,1
ENST00000281928,286116,1
ENST00000281928,286131,1
ENST00000281928,286142,1
ENST00000281928,290152,1
ENST00000281928,290181,1
ENST00000281928,316155,1
ENST00000281928,316175,1
ENST00000281928,316260,1
ENST00000281928,316275,1
ENST00000282276,1295,1
ENST00000282276,1790,1
ENST00000282276,1822,1
ENST00000282382,45458,1
ENST00000282382,9953,1
ENST00000282388,1501,1
ENST00000282388,1944,1
ENST00000282388,2395,1
ENST00000282388,2412,1
ENST00000282388,2443,1
ENST00000282441,117098,1
ENST00000282441,119326,1
ENST00000282441,119419,1
ENST00000282441,119704,1
ENST00000282516,108559,1
ENST00000282516,108592,1
ENST00000282516,99343,1
ENST00000282516,99356,1
ENST00000282516,99381,1
ENST00000282572,2128,1
ENST00000282587,54860,1
ENST00000282587,56791,1
ENST00000282588,12573,1
ENST00000282588,13672,1
ENST00000282588,13903,1
ENST00000282884,12598,1
ENST00000282884,12610,1
ENST00000282884,12630,1
ENST00000282884,16299,1
ENST00000283033,51130,1
ENST00000283033,51152,1
ENST00000283147,153568,1
ENST00000283351,85381,1
ENST00000283629,50399,1
ENST00000283629,50450,1
ENST00000283629,50461,1
ENST00000283875,38413,1
ENST00000283943,62573,1
ENST00000283943,62584,1
ENST00000284000,6357,1
ENST00000284000,6380,1
ENST00000284000,6463,1
ENST00000284006,14996,1
ENST00000284006,16123,1
ENST00000284006,16807,1
ENST00000284274,28219,1
ENST00000284274,28406,1
ENST00000284320,35820,1
ENST00000284320,35837,1
ENST00000284320,35852,1
ENST00000284551,11968,1
ENST00000284551,12251,1
ENST00000284881,25965,1
ENST00000285071,23797,1
ENST00000285071,23817,1
ENST00000285093,30137,1
ENST00000285243,11881,1
ENST00000285243,11900,1
ENST00000285243,11920,1
ENST00000285243,11939,1
ENST00000285243,12435,1
ENST00000285407,3952,1
ENST00000285407,4194,1
ENST00000285407,5704,1
ENST00000285407,5734,1
ENST00000285737,108657,1
ENST00000285737,89978,1
ENST00000285737,97838,1
ENST00000286091,24772,1
ENST00000286201,195,1
ENST00000286201,552,1
ENST00000286298,19695,1
ENST00000286298,19817,1
ENST00000286298,19987,1
ENST00000286760,24746,1
ENST00000286800,27911,1
ENST00000286800,28295,1
ENST00000286800,28308,1
ENST00000286918,2696,1
ENST00000286918,2888,1
ENST00000287169,32235,1
ENST00000287169,32246,1
ENST00000287461,6821,1
ENST00000287652,22650,1
ENST00000287652,22668,1
ENST00000287652,31851,1
ENST00000287652,31863,1
ENST00000287652,32670,1
ENST00000287667,61960,1
ENST00000287667,61977,1
ENST00000287934,1259,1
ENST00000287934,2640,1
ENST00000287934,2672,1
ENST00000288022,1618,1
ENST00000288022,1678,1
ENST00000288022,1866,1
ENST00000288022,1881,1
ENST00000288235,235568,1
ENST00000288757,13015,1
ENST00000288828,41872,1
ENST00000288828,41891,1
ENST00000288828,41905,1
ENST00000288828,42956,1
ENST00000288828,43085,1
ENST00000288840,1544,1
ENST00000289166,6169,1
ENST00000289361,11187,1
ENST00000289361,11208,1
ENST00000289361,11220,1
ENST00000289361,11241,1
ENST00000289371,62166,1
ENST00000289382,16565,1
ENST00000289382,16583,1
ENST00000289431,11821,1
ENST00000289431,11841,1
ENST00000289431,8716,1
ENST00000289431,8881,1
ENST00000289431,8902,1
ENST00000289431,9353,1
ENST00000289805,4325,1
ENST00000289816,17460,1
ENST00000289816,17472,1
ENST00000289921,14914,1
ENST00000290037,42104,1
ENST00000290037,42115,1
ENST00000290037,6529,1
ENST00000290037,6783,1
ENST00000290037,8135,1
ENST00000290037,8146,1
ENST00000290037,8183,1
ENST00000290037,9417,1
ENST00000290037,9428,1
ENST00000290231,28360,1
ENST00000290231,28395,1
ENST00000290291,7766,1
ENST00000290291,8263,1
ENST00000290291,8289,1
ENST00000290291,8642,1
ENST00000290291,8665,1
ENST00000290291,8702,1
ENST00000290291,8725,1
ENST00000290291,8914,1
ENST00000290295,2530,1
ENST00000290341,142,1
ENST00000290399,50115,1
ENST00000290429,10324,1
ENST00000290429,10352,1
ENST00000290510,11193,1
ENST00000290510,11307,1
ENST00000290541,516,1
ENST00000290607,116827,1
ENST00000290607,118200,1
ENST00000290759,5261,1
ENST00000290921,37321,1
ENST00000290949,42880,1
ENST00000291439,36987,1
ENST00000291442,13684,1
ENST00000291442,13704,1
ENST00000291442,13721,1
ENST00000291442,13875,1
ENST00000291442,13914,1
ENST00000291572,101776,1
ENST00000291572,118075,1
ENST00000291576,21065,1
ENST00000291576,21091,1
ENST00000291691,2387,1
ENST00000291906,11800,1
ENST00000291906,18122,1
ENST00000292114,4179,1
ENST00000292211,3143,1
ENST00000292330,1163,1
ENST00000292408,10998,1
ENST00000292430,3270,1
ENST00000292430,3301,1
ENST00000292431,17500,1
ENST00000292431,19991,1
ENST00000292431,20166,1
ENST00000292431,20778,1
ENST00000292431,20889,1
ENST00000292431,20901,1
ENST00000292431,20915,1
ENST00000292431,22551,1
ENST00000292431,22621,1
ENST00000292433,2957,1
ENST00000292433,3429,1
ENST00000292433,3468,1
ENST00000292433,3489,1
ENST00000292433,3538,1
ENST00000292478,19613,1
ENST00000292524,3288,1
ENST00000292524,3425,1
ENST00000292566,7484,1
ENST00000292566,7503,1
ENST00000292566,7540,1
ENST00000292566,7716,1
ENST00000292591,875,1
ENST00000292591,890,1
ENST00000292616,8161,1
ENST00000292778,1620,1
ENST00000292778,1632,1
ENST00000292778,1647,1
ENST00000292778,1658,1
ENST00000292782,35701,1
ENST00000293195,10444,1
ENST00000293349,118,1
ENST00000293349,140,1
ENST00000293349,152,1
ENST00000293349,172,1
ENST00000293349,288,1
ENST00000293349,3047,1
ENST00000293349,8917,1
ENST00000293379,21713,1
ENST00000293379,23185,1
ENST00000293379,23202,1
ENST00000293379,23674,1
ENST00000293379,23700,1
ENST00000293379,23863,1
ENST00000293379,23885,1
ENST00000293379,24135,1
ENST00000293618,75068,1
ENST00000293618,75079,1
ENST00000293618,75100,1
ENST00000293648,21281,1
ENST00000293677,17349,1
ENST00000293677,4840,1
ENST00000293760,16474,1
ENST00000293831,4757,1
ENST00000293831,4769,1
ENST00000293831,4780,1
ENST00000293861,4390,1
ENST00000294008,29148,1
ENST00000294016,149507,1
ENST00000294383,148521,1
ENST00000294702,11073,1
ENST00000294702,11089,1
ENST00000294740,1824,1
ENST00000294740,2906,1
ENST00000294740,2924,1
ENST00000294740,646,1
ENST00000294753,30927,1
ENST00000294753,30978,1
ENST00000294753,31303,1
ENST00000294811,1488,1
ENST00000294811,1500,1
ENST00000295304,6566,1
ENST00000295417,2017,1
ENST00000295463,2206,1
ENST00000295463,2230,1
ENST00000295463,2989,1
ENST00000295463,3243,1
ENST00000295463,3388,1
ENST00000295463,3403,1
ENST00000295463,3498,1
ENST00000295463,3514,1
ENST00000295566,29175,1
ENST00000295566,29192,1
ENST00000295598,17074,1
ENST00000295598,17089,1
ENST00000295598,25809,1
ENST00000295633,56174,1
ENST00000295633,56397,1
ENST00000295633,56714,1
ENST00000295666,123,1
ENST00000295770,47169,1
ENST00000295924,29217,1
ENST00000295924,3883,1
ENST00000295951,1460,1
ENST00000295974,398568,1
ENST00000295974,398591,1
ENST00000296127,49779,1
ENST00000296127,49822,1
ENST00000296161,4876,1
ENST00000296181,38842,1
ENST00000296257,44383,1
ENST00000296412,12303,1
ENST00000296417,1957,1
ENST00000296490,21154,1
ENST00000296490,21261,1
ENST00000296490,21361,1
ENST00000296490,21372,1
ENST00000296490,21386,1
ENST00000296490,21713,1
ENST00000296490,21727,1
ENST00000296657,87886,1
ENST00000296657,87905,1
ENST00000296657,89736,1
ENST00000296657,90551,1
ENST00000297293,100041,1
ENST00000297293,100054,1
ENST00000297293,100193,1
ENST00000297293,100702,1
ENST00000297293,86886,1
ENST00000297293,86910,1
ENST00000297293,87269,1
ENST00000297293,87283,1
ENST00000297293,99817,1
ENST00000297293,99834,1
ENST00000297375,836,1
ENST00000297440,59082,1
ENST00000297477,13199,1
ENST00000297477,9840,1
ENST00000297533,1927,1
ENST00000297533,2323,1
ENST00000297533,2345,1
ENST00000297598,5845,1
ENST00000297661,62719,1
ENST00000297661,62823,1
ENST00000297661,62987,1
ENST00000297689,14200,1
ENST00000297689,14387,1
ENST00000297689,14417,1
ENST00000298090,25094,1
ENST00000298229,12619,1
ENST00000298229,12935,1
ENST00000298229,12946,1
ENST00000298229,6333,1
ENST00000298281,12840,1
ENST00000298281,12855,1
ENST00000298288,8902,1
ENST00000298292,1397,1
ENST00000298316,1082,1
ENST00000298316,1128,1
ENST00000298316,1160,1
ENST00000298316,609,1
ENST00000298316,724,1
ENST00000298316,848,1
ENST00000298316,886,1
ENST00000298316,911,1
ENST00000298316,971,1
ENST00000298492,33156,1
ENST00000298532,20780,1
ENST00000298537,3100,1
ENST00000298552,48252,1
ENST00000298573,84606,1
ENST00000298573,85213,1
ENST00000298585,3449,1
ENST00000298585,3461,1
ENST00000298743,1213,1
ENST00000298743,1401,1
ENST00000298743,1773,1
ENST00000298743,1791,1
ENST00000298743,329,1
ENST00000298743,796,1
ENST00000299092,118295,1
ENST00000299092,118493,1
ENST00000299092,118832,1
ENST00000299138,28634,1
ENST00000299138,28645,1
ENST00000299204,2065,1
ENST00000299237,4857,1
ENST00000299238,2373,1
ENST00000299238,2406,1
ENST00000299238,2461,1
ENST00000299300,4215,1
ENST00000299300,4235,1
ENST00000299427,5018,1
ENST00000299441,33195,1
ENST00000299468,17607,1
ENST00000299468,18847,1
ENST00000299505,45921,1
ENST00000299505,87532,1
ENST00000299505,87546,1
ENST00000299518,19726,1
ENST00000299518,19737,1
ENST00000299563,87221,1
ENST00000299563,93356,1
ENST00000299575,6606,1
ENST00000299575,7395,1
ENST00000299575,7414,1
ENST00000299575,7470,1
ENST00000299575,7499,1
ENST00000299575,8597,1
ENST00000299575,8617,1
ENST00000299575,8630,1
ENST00000299575,8676,1
ENST00000299980,76189,1
ENST00000299980,76315,1
ENST00000300026,3076,1
ENST00000300026,7193,1
ENST00000300026,7210,1
ENST00000300087,26087,1
ENST00000300087,27720,1
ENST00000300087,27758,1
ENST00000300128,21464,1
ENST00000300128,21481,1
ENST00000300131,6017,1
ENST00000300181,1537,1
ENST00000300181,1562,1
